rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1499216463450785061,,52,,1499216463,449383974,phone,,0,1,27.3859572,-82.5594829,-13.8000001907,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216468617871035,,53,,1499216468,616122961,phone,,0,1,27.3859251,-82.5594915,-15.1000003815,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216473466208626,,54,,1499216473,464726924,phone,,0,1,27.3858921,-82.559493,-14.6000003815,"[144.0, 0.0, 0.0, 0.0, 144.0, 0.0, 0.0, 0.0, 0.0]",1
1499216478480030865,,55,,1499216478,478468894,phone,,0,1,27.3858576,-82.5594879,-16.0,"[144.0, 0.0, 0.0, 0.0, 144.0, 0.0, 0.0, 0.0, 0.0]",1
1499216483732275206,,56,,1499216483,730930089,phone,,0,1,27.3858248,-82.5594866,-16.8999996185,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216488730177560,,57,,1499216488,728694915,phone,,0,1,27.3857877,-82.5594903,-17.0,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216493776027781,,58,,1499216493,774658918,phone,,0,1,27.3857525,-82.5594798,-15.1999998093,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216498738893482,,59,,1499216498,737467050,phone,,0,1,27.3857397,-82.5594598,-15.3999996185,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216503689769170,,60,,1499216503,688071012,phone,,0,1,27.3857385,-82.5594371,-14.1000003815,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216508545690007,,61,,1499216508,544259071,phone,,0,1,27.3857365,-82.5594049,-13.8999996185,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216513584525984,,62,,1499216513,583012104,phone,,0,1,27.3857317,-82.5593784,-15.3999996185,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216518653608321,,63,,1499216518,652200937,phone,,0,1,27.3857109,-82.559362,-15.1000003815,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216523707475799,,64,,1499216523,705988883,phone,,0,1,27.3856855,-82.5593502,-16.0,"[100.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1
1499216528704602027,,65,,1499216528,703125953,phone,,0,1,27.3856809,-82.5593266,-16.1000003815,"[81.0, 0.0, 0.0, 0.0, 81.0, 0.0, 0.0, 0.0, 0.0]",1
1499216533704089333,,66,,1499216533,702615976,phone,,0,1,27.3856989,-82.5593064,-15.3000001907,"[81.0, 0.0, 0.0, 0.0, 81.0, 0.0, 0.0, 0.0, 0.0]",1
1499216538763278910,,67,,1499216538,761532068,phone,,0,1,27.3857,-82.5593065,-15.3000001907,"[81.0, 0.0, 0.0, 0.0, 81.0, 0.0, 0.0, 0.0, 0.0]",1
1499216543794473150,,68,,1499216543,792972087,phone,,0,1,27.3856939,-82.559311,-13.8000001907,"[81.0, 0.0, 0.0, 0.0, 81.0, 0.0, 0.0, 0.0, 0.0]",1
